Transaction ID,Date,Product Category,Subcategory,Product Name,Brand Name,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Current Stock,Stock_Status,Rating,Returns,Customer Type,Payment Method
T0456,2025-03-18 22:59:13,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,20,2271.2,2271.2,18,408.82,2680.02,24,OK,2.2,0,Returning,Credit Card
T0457,2025-03-26 04:25:33,Mobile Accessories,Cable,Zebronics Cable 4,Zebronics,2010,9,1829.1,1829.1,18,329.24,2158.34,36,OK,4.3,0,Returning,UPI
T0458,2025-04-02 12:49:40,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,3,152593.61,152593.61,18,27466.85,180060.46,9,Low Stock,3.2,0,Returning,Debit Card
T0459,2025-03-27 23:14:21,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,1,70586.01,70586.01,12,8470.32,79056.33,30,OK,3.5,0,Regular,Cash
T0460,2025-03-31 23:55:16,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,7,1578.21,1578.21,18,284.08,1862.29,32,OK,3.0,0,Wholesale,Credit Card
T0461,2025-03-18 13:41:19,Mobiles,Smartphone,Apple Smartphone 50,Apple,19854,20,15883.2,15883.2,12,1905.98,17789.18,9,Low Stock,3.7,0,Returning,Debit Card
T0462,2025-04-06 22:04:59,Laptops,Notebook,Acer Notebook 29,Acer,26371,29,18723.41,18723.41,18,3370.21,22093.62,21,OK,2.3,0,Regular,Cash
T0463,2025-03-24 01:33:52,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,24,88331.0,88331.0,18,15899.58,104230.58,27,OK,2.4,0,Wholesale,UPI
T0464,2025-04-07 12:44:24,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,15,28092.5,28092.5,12,3371.1,31463.6,19,OK,2.7,0,Returning,Cash
T0465,2025-04-10 22:57:13,Mobile Accessories,Charger,Logitech Charger 18,Logitech,4803,22,3746.34,3746.34,18,674.34,4420.68,18,OK,2.0,0,Returning,UPI
T0466,2025-03-29 13:16:23,Mobile Accessories,Charger,Logitech Charger 18,Logitech,4803,4,4610.88,4610.88,18,829.96,5440.84,17,OK,4.3,0,Regular,UPI
T0467,2025-03-29 14:11:45,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,17,8378.02,8378.02,12,1005.36,9383.38,7,Low Stock,2.5,1,Returning,Debit Card
T0468,2025-04-01 22:53:26,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,30,17710.0,17710.0,12,2125.2,19835.2,22,OK,4.3,0,Returning,Debit Card
T0469,2025-03-23 18:04:24,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,14,21758.0,21758.0,12,2610.96,24368.96,21,OK,4.8,0,Regular,UPI
T0470,2025-04-11 01:27:11,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,9,51327.64,51327.64,12,6159.32,57486.96,46,OK,3.0,0,Returning,UPI
T0471,2025-04-03 11:27:28,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,10,22770.0,22770.0,12,2732.4,25502.4,20,OK,4.0,0,Regular,UPI
T0472,2025-04-03 00:00:14,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,7,3054.12,3054.12,18,549.74,3603.86,43,OK,3.1,0,Returning,UPI
T0473,2025-03-22 00:33:45,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,28,86927.76,86927.76,18,15647.0,102574.76,11,OK,3.4,0,Regular,UPI
T0474,2025-03-17 04:33:38,Laptop Accessories,Charger,HP Charger 28,HP,2218,14,1907.48,1907.48,18,343.35,2250.83,25,OK,1.5,0,Wholesale,UPI
T0475,2025-04-08 15:37:06,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,0,43214.0,43214.0,12,5185.68,48399.68,25,OK,4.9,0,Regular,UPI
T0476,2025-03-16 16:50:45,Laptop Accessories,Keyboard,HP Keyboard 16,HP,3229,28,2324.88,2324.88,18,418.48,2743.36,21,OK,1.0,0,Regular,Debit Card
T0477,2025-03-29 20:18:18,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,8,3492.32,3492.32,18,628.62,4120.94,43,OK,3.8,0,Regular,Credit Card
T0478,2025-04-08 19:58:26,Laptop Accessories,Keyboard,HP Keyboard 22,HP,1970,4,1891.2,1891.2,18,340.42,2231.62,35,OK,3.7,0,New,UPI
T0479,2025-03-15 06:08:10,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,10,9084.6,9084.6,12,1090.15,10174.75,6,Low Stock,3.9,0,Regular,Credit Card
T0480,2025-03-19 18:54:42,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,20,96586.4,96586.4,18,17385.55,113971.95,10,Low Stock,2.0,1,Regular,UPI
T0481,2025-04-03 17:59:05,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,0,116225.0,116225.0,18,20920.5,137145.5,26,OK,3.1,0,New,UPI
T0482,2025-04-11 08:25:21,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,8,65595.08,65595.08,12,7871.41,73466.49,29,OK,3.6,0,New,Credit Card
T0483,2025-03-31 22:10:27,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,25,845.25,845.25,18,152.15,997.4,9,Low Stock,2.1,0,New,UPI
T0484,2025-04-07 16:31:24,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,29,12880.11,12880.11,12,1545.61,14425.72,9,Low Stock,1.1,0,Regular,Cash
T0485,2025-04-06 05:33:51,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,0,2134.0,2134.0,18,384.12,2518.12,47,OK,3.1,0,Wholesale,Cash
T0486,2025-04-06 08:18:34,Mobile Accessories,Charger,Realme Charger 40,Realme,2586,24,1965.36,1965.36,18,353.76,2319.12,36,OK,3.8,0,New,Debit Card
T0487,2025-04-10 07:25:31,Mobile Accessories,Cable,Logitech Cable 45,Logitech,266,18,218.12,218.12,18,39.26,257.38,46,OK,2.0,0,New,Debit Card
T0488,2025-04-04 22:38:34,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,25,1600.5,1600.5,18,288.09,1888.59,46,OK,4.8,0,New,UPI
T0489,2025-03-16 12:06:45,Laptop Accessories,Bag,HP Bag 39,HP,3328,22,2595.84,2595.84,18,467.25,3063.09,43,OK,3.3,0,Regular,UPI
T0490,2025-03-26 16:45:27,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,1,3251.16,3251.16,18,585.21,3836.37,42,OK,4.6,0,Regular,Credit Card
T0491,2025-04-08 09:28:17,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,15,37218.95,37218.95,12,4466.27,41685.22,28,OK,3.1,0,Returning,Debit Card
T0492,2025-03-24 10:15:26,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,0,157313.0,157313.0,18,28316.34,185629.34,8,Low Stock,3.8,0,Returning,Cash
T0493,2025-03-31 19:13:36,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,8,2865.8,2865.8,18,515.84,3381.64,4,Low Stock,3.4,0,Regular,UPI
T0494,2025-03-21 17:43:27,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,4,2990.4,2990.4,18,538.27,3528.67,3,Low Stock,1.4,0,New,Debit Card
T0495,2025-03-18 11:53:25,Laptops,Notebook,Acer Notebook 2,Acer,37689,27,27512.97,27512.97,18,4952.33,32465.3,43,OK,2.5,0,Regular,Debit Card
T0496,2025-04-08 21:27:47,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,21,26109.5,26109.5,12,3133.14,29242.64,18,OK,2.1,0,Regular,Credit Card
T0497,2025-04-01 11:35:41,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,5,868.3,868.3,18,156.29,1024.59,5,Low Stock,1.9,0,Returning,Cash
T0498,2025-04-09 01:29:27,Laptop Accessories,Charger,HP Charger 28,HP,2218,18,1818.76,1818.76,18,327.38,2146.14,24,OK,1.9,1,New,Debit Card
T0499,2025-04-11 22:20:03,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,5,745.75,745.75,18,134.24,879.99,8,Low Stock,3.2,0,Returning,Credit Card
T0500,2025-03-15 21:13:48,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,25,845.25,845.25,18,152.15,997.4,8,Low Stock,2.9,0,New,Credit Card
T0501,2025-04-09 15:35:17,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,29,12880.11,12880.11,12,1545.61,14425.72,8,Low Stock,4.4,0,New,UPI
T0502,2025-04-03 14:12:59,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,0,95035.0,95035.0,18,17106.3,112141.3,37,OK,1.6,0,Regular,UPI
T0503,2025-03-21 01:43:34,Mobiles,Smartphone,Xiaomi Smartphone 38,Xiaomi,74020,24,56255.2,56255.2,12,6750.62,63005.82,15,OK,3.2,0,Wholesale,Net Banking
T0504,2025-03-17 16:57:04,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,6,859.16,859.16,18,154.65,1013.81,4,Low Stock,3.2,0,Wholesale,UPI
T0505,2025-03-15 08:25:43,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,19,46724.85,46724.85,12,5606.98,52331.83,16,OK,1.4,0,New,UPI
T0506,2025-04-09 22:10:55,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,10,132421.5,132421.5,18,23835.87,156257.37,34,OK,3.0,0,Regular,Debit Card
T0507,2025-03-18 22:06:26,Mobile Accessories,Charger,Zebronics Charger 19,Zebronics,2816,21,2224.64,2224.64,18,400.44,2625.08,44,OK,3.0,0,New,Debit Card
T0508,2025-04-01 11:18:19,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,19,119179.35,119179.35,18,21452.28,140631.63,33,OK,4.7,0,New,Cash
T0509,2025-03-29 15:35:29,Mobile Accessories,Charger,Realme Charger 40,Realme,2586,17,2146.38,2146.38,18,386.35,2532.73,35,OK,4.0,0,Regular,Credit Card
T0510,2025-04-02 12:39:03,Laptop Accessories,Charger,HP Charger 28,HP,2218,10,1996.2,1996.2,18,359.32,2355.52,23,OK,2.3,0,Regular,Debit Card
T0511,2025-03-26 14:48:33,Laptops,Notebook,Dell Notebook 48,Dell,141050,12,124124.0,124124.0,18,22342.32,146466.32,16,OK,4.1,0,Regular,Credit Card
T0512,2025-03-20 18:29:11,Laptops,Notebook,Acer Notebook 29,Acer,26371,30,18459.7,18459.7,18,3322.75,21782.45,20,OK,1.3,0,Regular,UPI
T0513,2025-03-15 02:33:41,Mobiles,Smartphone,Realme Smartphone 37,Realme,41028,3,39797.16,39797.16,12,4775.66,44572.82,14,OK,3.1,0,Returning,UPI
T0514,2025-03-18 11:33:29,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,10,108659.7,108659.7,18,19558.75,128218.45,9,Low Stock,2.0,0,New,Debit Card
T0515,2025-03-28 02:58:18,Mobile Accessories,Cable,Zebronics Cable 4,Zebronics,2010,24,1527.6,1527.6,18,274.97,1802.57,35,OK,3.7,0,Returning,UPI
T0516,2025-03-30 21:28:29,Mobile Accessories,Charger,Logitech Charger 18,Logitech,4803,30,3362.1,3362.1,18,605.18,3967.28,16,OK,3.1,0,New,Net Banking
T0517,2025-03-25 07:02:07,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,11,50199.56,50199.56,12,6023.95,56223.51,45,OK,1.4,0,Wholesale,Credit Card
T0518,2025-04-10 09:38:53,Mobile Accessories,Cable,Zebronics Cable 4,Zebronics,2010,0,2010.0,2010.0,18,361.8,2371.8,34,OK,4.4,0,Regular,Credit Card
T0519,2025-04-06 23:06:54,Laptops,Notebook,MSI Notebook 11,MSI,58421,29,41478.91,41478.91,18,7466.2,48945.11,4,Low Stock,3.2,0,New,Debit Card
T0520,2025-04-05 05:33:28,Laptops,Notebook,MSI Notebook 11,MSI,58421,9,53163.11,53163.11,18,9569.36,62732.47,3,Low Stock,3.8,0,Returning,Credit Card
T0521,2025-04-11 06:10:41,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,23,3592.82,3592.82,18,646.71,4239.53,12,OK,4.1,0,Regular,Credit Card
T0522,2025-04-13 01:13:37,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,12,38028.32,38028.32,12,4563.4,42591.72,24,OK,1.7,1,Regular,UPI
T0523,2025-04-11 01:24:32,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,7,730.05,730.05,18,131.41,861.46,7,Low Stock,3.0,0,New,Debit Card
T0524,2025-04-05 14:58:05,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,13,2469.93,2469.93,18,444.59,2914.52,23,OK,2.7,0,Regular,Credit Card
T0525,2025-03-16 12:46:45,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,27,822.71,822.71,18,148.09,970.8,7,Low Stock,4.4,0,New,Debit Card
T0526,2025-03-24 21:33:35,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,1,43349.13,43349.13,12,5201.9,48551.03,27,OK,1.6,0,New,UPI
T0527,2025-03-15 20:12:53,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,25,87168.75,87168.75,18,15690.38,102859.13,25,OK,4.5,0,Regular,UPI
T0528,2025-03-15 16:22:01,Mobiles,Smartphone,Jio Smartphone 34,Jio,10094,22,7873.32,7873.32,12,944.8,8818.12,5,Low Stock,4.6,0,New,Credit Card
T0529,2025-04-07 11:05:30,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,4,753.6,753.6,18,135.65,889.25,6,Low Stock,4.2,0,Wholesale,Debit Card
T0530,2025-03-22 04:58:59,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,12,128018.0,128018.0,18,23043.24,151061.24,23,OK,4.8,0,Regular,UPI
T0531,2025-03-25 01:33:08,Mobile Accessories,Charger,Zebronics Charger 19,Zebronics,2816,26,2083.84,2083.84,18,375.09,2458.93,43,OK,2.8,0,Regular,Net Banking
T0532,2025-04-04 18:45:30,Laptops,Ultrabook,ASUS Ultrabook 30,ASUS,120733,26,89342.42,89342.42,18,16081.64,105424.06,8,Low Stock,3.4,0,Wholesale,UPI
T0533,2025-03-25 14:15:53,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,0,56404.0,56404.0,12,6768.48,63172.48,44,OK,3.8,0,Returning,UPI
T0534,2025-04-10 09:39:13,Laptops,Notebook,Acer Notebook 2,Acer,37689,23,29020.53,29020.53,18,5223.7,34244.23,42,OK,2.6,0,New,UPI
T0535,2025-03-23 03:07:46,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,14,21758.0,21758.0,12,2610.96,24368.96,19,OK,1.9,0,Wholesale,Cash
T0536,2025-03-30 20:55:02,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,28,3359.52,3359.52,18,604.71,3964.23,11,OK,4.6,0,Wholesale,UPI
T0537,2025-03-16 23:48:42,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,17,122122.05,122122.05,18,21981.97,144104.02,32,OK,3.0,0,Regular,Debit Card
T0538,2025-03-19 20:05:12,Laptop Accessories,Bag,HP Bag 39,HP,3328,30,2329.6,2329.6,18,419.33,2748.93,42,OK,3.3,0,Regular,UPI
T0539,2025-04-12 05:35:58,Mobile Accessories,Cable,Boat Cable 1,Boat,1648,6,1549.12,1549.12,18,278.84,1827.96,48,OK,2.4,0,Regular,Credit Card
T0540,2025-04-01 14:29:20,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,21,14331.39,14331.39,12,1719.77,16051.16,7,Low Stock,3.2,0,Regular,Debit Card
T0541,2025-04-05 15:33:04,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,28,105937.2,105937.2,18,19068.7,125005.9,31,OK,2.3,0,Regular,Credit Card
T0542,2025-03-21 13:57:21,Laptop Accessories,Charger,HP Charger 28,HP,2218,28,1596.96,1596.96,18,287.45,1884.41,22,OK,2.0,1,New,Net Banking
T0543,2025-04-07 00:14:13,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,25,685.5,685.5,18,123.39,808.89,3,Low Stock,3.7,0,Returning,UPI
T0544,2025-03-21 14:16:49,Mobile Accessories,Cable,Logitech Cable 45,Logitech,266,1,263.34,263.34,18,47.4,310.74,45,OK,3.6,0,New,Debit Card
T0545,2025-04-09 15:36:10,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,8,133837.0,133837.0,18,24090.66,157927.66,22,OK,3.9,0,Regular,Net Banking
T0546,2025-03-28 15:01:12,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,29,391.21,391.21,18,70.42,461.63,29,OK,4.1,0,Regular,UPI
T0547,2025-04-11 15:54:05,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,7,1984.62,1984.62,18,357.23,2341.85,45,OK,2.0,1,New,Debit Card
T0548,2025-03-18 18:17:01,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,18,3826.12,3826.12,18,688.7,4514.82,10,Low Stock,1.5,0,Regular,Debit Card
T0549,2025-04-05 06:34:37,Laptop Accessories,Mouse,Zebronics Mouse 32,Zebronics,1697,1,1680.03,1680.03,18,302.41,1982.44,31,OK,2.1,0,Regular,UPI
T0550,2025-03-15 02:50:07,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,23,2528.68,2528.68,18,455.16,2983.84,41,OK,4.3,0,New,UPI
T0551,2025-04-01 04:26:29,Mobiles,Smartphone,Nothing Smartphone 6,Nothing,44167,19,35775.27,35775.27,12,4293.03,40068.3,44,OK,1.4,0,Returning,UPI
T0552,2025-04-11 05:32:30,Laptops,Notebook,Acer Notebook 29,Acer,26371,25,19778.25,19778.25,18,3560.09,23338.34,19,OK,2.5,0,Returning,UPI
T0553,2025-04-03 11:13:09,Laptops,Notebook,Acer Notebook 29,Acer,26371,15,22415.35,22415.35,18,4034.76,26450.11,18,OK,1.5,0,Returning,Cash
T0554,2025-04-04 07:40:04,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,8,3492.32,3492.32,18,628.62,4120.94,42,OK,1.2,1,Returning,UPI
T0555,2025-03-26 06:14:48,Mobiles,Feature Phone,Nothing Feature Phone 35,Nothing,71299,28,51335.28,51335.28,12,6160.23,57495.51,28,OK,1.4,0,New,Credit Card
T0556,2025-03-16 07:21:54,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,8,51891.68,51891.68,12,6227.0,58118.68,43,OK,2.2,0,Regular,Debit Card
T0557,2025-04-01 01:33:59,Mobiles,Smartphone,Apple Smartphone 14,Apple,18141,21,14331.39,14331.39,12,1719.77,16051.16,6,Low Stock,4.2,0,Returning,Debit Card
T0558,2025-03-21 16:40:15,Mobile Accessories,Case,Logitech Case 41,Logitech,2865,0,2865.0,2865.0,18,515.7,3380.7,11,OK,1.7,1,New,UPI
T0559,2025-03-25 16:38:11,Mobile Accessories,Charger,Boat Charger 49,Boat,3796,8,3492.32,3492.32,18,628.62,4120.94,41,OK,2.7,0,Regular,UPI
T0560,2025-03-15 08:33:31,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,2,105088.34,105088.34,18,18915.9,124004.24,34,OK,3.3,0,New,Net Banking
T0561,2025-04-11 21:01:15,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,30,385.7,385.7,18,69.43,455.13,28,OK,3.9,0,Regular,Credit Card
T0562,2025-03-20 20:41:52,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,16,97629.0,97629.0,18,17573.22,115202.22,24,OK,4.4,0,Regular,UPI
T0563,2025-04-03 17:14:55,Mobile Accessories,Charger,Realme Charger 40,Realme,2586,13,2249.82,2249.82,18,404.97,2654.79,34,OK,3.2,0,New,Credit Card
T0564,2025-03-30 05:51:41,Mobiles,Smartphone,Xiaomi Smartphone 47,Xiaomi,25300,30,17710.0,17710.0,12,2125.2,19835.2,18,OK,2.7,0,Regular,Cash
T0565,2025-03-14 02:05:20,Mobiles,Smartphone,Realme Smartphone 37,Realme,41028,1,40617.72,40617.72,12,4874.13,45491.85,13,OK,1.2,0,Regular,Cash
T0566,2025-04-01 09:31:50,Mobiles,Smartphone,Xiaomi Smartphone 38,Xiaomi,74020,15,62917.0,62917.0,12,7550.04,70467.04,14,OK,4.2,0,Regular,Net Banking
T0567,2025-04-10 20:39:22,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,28,40610.88,40610.88,12,4873.31,45484.19,42,OK,1.1,0,Regular,UPI
T0568,2025-03-31 19:28:20,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,15,80779.75,80779.75,18,14540.35,95320.1,36,OK,4.0,0,Returning,UPI
T0569,2025-04-09 13:05:14,Laptops,Ultrabook,Acer Ultrabook 15,Acer,147135,7,136835.55,136835.55,18,24630.4,161465.95,30,OK,3.5,0,New,Debit Card
T0570,2025-03-29 15:26:26,Mobiles,Smartphone,Realme Smartphone 37,Realme,41028,30,28719.6,28719.6,12,3446.35,32165.95,12,OK,3.8,0,New,Cash
T0571,2025-03-30 17:33:03,Laptops,Notebook,Acer Notebook 29,Acer,26371,13,22942.77,22942.77,18,4129.7,27072.47,17,OK,2.8,0,Returning,Debit Card
T0572,2025-04-02 09:08:38,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,1,1115.73,1115.73,18,200.83,1316.56,6,Low Stock,4.4,0,Regular,Cash
T0573,2025-03-31 20:05:55,Laptops,Gaming Laptop,ASUS Gaming Laptop 44,ASUS,116225,1,115062.75,115062.75,18,20711.29,135774.04,23,OK,3.4,0,New,UPI
T0574,2025-03-20 21:59:39,Mobiles,Feature Phone,Jio Feature Phone 3,Jio,43787,25,32840.25,32840.25,12,3940.83,36781.08,26,OK,4.8,0,Regular,Credit Card
T0575,2025-03-28 06:11:35,Mobiles,Smartphone,Jio Smartphone 10,Jio,33050,3,32058.5,32058.5,12,3847.02,35905.52,17,OK,4.8,0,Returning,UPI
T0576,2025-04-09 14:08:42,Mobiles,Smartphone,Mi Smartphone 31,Mi,13024,14,11200.64,11200.64,12,1344.08,12544.72,38,OK,2.3,0,Regular,UPI
T0577,2025-03-28 09:57:38,Mobile Accessories,Earbuds,Realme Earbuds 7,Realme,3115,8,2865.8,2865.8,18,515.84,3381.64,2,Low Stock,2.1,0,Regular,Net Banking
T0578,2025-04-08 02:31:58,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,24,3546.16,3546.16,18,638.31,4184.47,9,Low Stock,4.6,0,Wholesale,Credit Card
T0579,2025-04-03 13:18:31,Laptop Accessories,Keyboard,HP Keyboard 17,HP,785,6,737.9,737.9,18,132.82,870.72,5,Low Stock,4.2,0,Wholesale,UPI
T0580,2025-04-01 16:26:33,Mobiles,Smartphone,Xiaomi Smartphone 38,Xiaomi,74020,12,65137.6,65137.6,12,7816.51,72954.11,13,OK,1.2,1,Regular,Debit Card
T0581,2025-03-26 06:26:48,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,9,39324.74,39324.74,12,4718.97,44043.71,23,OK,2.7,0,New,Debit Card
T0582,2025-03-14 10:55:48,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,14,473.86,473.86,18,85.29,559.15,27,OK,4.6,0,Regular,Debit Card
T0583,2025-03-14 17:07:43,Laptops,Notebook,ASUS Notebook 23,ASUS,145475,3,141110.75,141110.75,18,25399.94,166510.69,21,OK,1.5,1,Returning,UPI
T0584,2025-04-01 18:07:39,Laptops,Gaming Laptop,HP Gaming Laptop 33,HP,107233,14,92220.38,92220.38,18,16599.67,108820.05,33,OK,3.1,0,Returning,Credit Card
T0585,2025-03-15 22:37:52,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,18,749.48,749.48,18,134.91,884.39,2,Low Stock,4.9,0,New,Credit Card
T0586,2025-04-03 14:06:43,Laptops,Gaming Laptop,Dell Gaming Laptop 13,Dell,95035,4,91233.6,91233.6,18,16422.05,107655.65,35,OK,1.2,0,Regular,UPI
T0587,2025-04-11 01:26:42,Laptops,Notebook,MSI Notebook 11,MSI,58421,3,56668.37,56668.37,18,10200.31,66868.68,2,Low Stock,3.4,1,Returning,Net Banking
T0588,2025-03-24 12:33:14,Mobiles,Feature Phone,Jio Feature Phone 42,Jio,43214,17,35867.62,35867.62,12,4304.11,40171.73,22,OK,1.2,0,Regular,UPI
T0589,2025-04-10 05:06:45,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,23,867.79,867.79,18,156.2,1023.99,5,Low Stock,2.8,0,Regular,Cash
T0590,2025-03-18 20:07:34,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,17,19262.64,19262.64,12,2311.52,21574.16,24,OK,2.4,0,New,UPI
T0591,2025-03-21 22:04:11,Laptop Accessories,Charger,Dell Charger 26,Dell,1127,1,1115.73,1115.73,18,200.83,1316.56,4,Low Stock,4.6,0,Regular,Debit Card
T0592,2025-03-18 16:59:01,Laptop Accessories,Keyboard,Logitech Keyboard 25,Logitech,4718,7,4387.74,4387.74,18,789.79,5177.53,8,Low Stock,2.2,0,Regular,UPI
T0593,2025-03-29 09:51:43,Laptop Accessories,Mouse,HP Mouse 24,HP,3284,4,3152.64,3152.64,18,567.48,3720.12,40,OK,1.2,1,Regular,Debit Card
T0594,2025-03-28 21:20:36,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,21,45571.15,45571.15,12,5468.54,51039.69,15,OK,3.0,0,Wholesale,Cash
T0595,2025-03-29 01:55:52,Laptop Accessories,Bag,Zebronics Bag 5,Zebronics,4666,16,3919.44,3919.44,18,705.5,4624.94,8,Low Stock,5.0,0,Regular,Debit Card
T0596,2025-04-11 00:41:10,Laptop Accessories,Charger,Logitech Charger 21,Logitech,2839,27,2072.47,2072.47,18,373.04,2445.51,22,OK,4.8,0,Returning,Debit Card
T0597,2025-03-20 08:09:23,Laptops,Notebook,Dell Notebook 48,Dell,141050,8,129766.0,129766.0,18,23357.88,153123.88,15,OK,4.9,0,Returning,UPI
T0598,2025-04-01 19:03:44,Mobile Accessories,Cable,Logitech Cable 45,Logitech,266,30,186.2,186.2,18,33.52,219.72,44,OK,2.2,1,New,Cash
T0599,2025-04-08 08:32:23,Mobiles,Smartphone,Jio Smartphone 8,Jio,57685,30,40379.5,40379.5,12,4845.54,45225.04,14,OK,4.9,0,Wholesale,UPI
T0600,2025-03-15 01:56:58,Mobile Accessories,Cable,Zebronics Cable 36,Zebronics,551,3,534.47,534.47,18,96.2,630.67,26,OK,4.7,0,Regular,UPI
T0601,2025-04-12 20:54:02,Mobiles,Feature Phone,Apple Feature Phone 9,Apple,56404,17,46815.32,46815.32,12,5617.84,52433.16,41,OK,2.5,0,Regular,Debit Card
T0602,2025-04-06 11:20:46,Mobiles,Smartphone,Vivo Smartphone 27,Vivo,23208,5,22047.6,22047.6,12,2645.71,24693.31,23,OK,1.7,0,Regular,Credit Card
T0603,2025-03-27 07:22:51,Laptop Accessories,Keyboard,HP Keyboard 20,HP,914,12,804.32,804.32,18,144.78,949.1,1,Low Stock,1.5,1,Returning,Debit Card
T0604,2025-03-31 10:52:38,Laptops,Gaming Laptop,HP Gaming Laptop 46,HP,157313,27,114838.49,114838.49,18,20670.93,135509.42,7,Low Stock,3.3,0,Regular,Credit Card
T0605,2025-03-15 05:23:31,Mobiles,Smartphone,Realme Smartphone 37,Realme,41028,22,32001.84,32001.84,12,3840.22,35842.06,11,OK,2.5,0,Returning,Cash
T0606,2025-03-22 01:46:15,Mobile Accessories,Case,Logitech Case 12,Logitech,2134,3,2069.98,2069.98,18,372.6,2442.58,44,OK,1.6,0,Returning,Debit Card
