Transaction ID,Date,Product Category,Subcategory,Product Name,Brand Name,Units Sold,Unit Price,Discount (%),Discounted Price,Total Revenue,GST_Percentage,GST_Amount,Total_Revenue_Incl_GST,Current Stock,Stock_Status,Rating,Returns,Customer Type,Region,Payment Method
TXN100044,2025-03-26,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 128,Zebronics,11,969,0,969.0,10659.0,18,1918.62,12577.62,92,In Stock,4.0,0,New,Main Market - Rohit Electronics,Cash
TXN100045,2025-03-26,Mobiles,Feature Phones,Jio Feature Phones 195,Jio,5,2984,10,2685.6,13428.0,12,1611.36,15039.36,41,In Stock,3.9,1,New,Main Market - Rohit Electronics,Card
TXN100046,2025-03-26,Laptops,Student,Lenovo Student 679,Lenovo,5,80904,0,80904.0,404520.0,18,72813.6,477333.6,66,In Stock,3.7,0,New,Main Market - Rohit Electronics,UPI
TXN100047,2025-03-26,Laptops,Business,Lenovo Business 470,Lenovo,4,41382,5,39312.9,157251.6,18,28305.29,185556.89,14,Low Stock,3.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100000,2025-03-27,Mobiles,Feature Phones,Jio Feature Phones 340,Jio,2,2556,0,2556.0,5112.0,12,613.44,5725.44,71,In Stock,3.8,0,New,Main Market - Rohit Electronics,UPI
TXN100001,2025-03-27,Mobiles,Smartphones,Samsung Smartphones 639,Samsung,4,40461,0,40461.0,161844.0,18,29131.92,190975.92,10,Low Stock,2.9,0,New,Main Market - Rohit Electronics,Card
TXN100002,2025-03-27,Mobiles,Smartphones,Nothing Smartphones 600,Nothing,3,34750,0,34750.0,104250.0,18,18765.0,123015.0,34,In Stock,2.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100003,2025-03-27,Laptops,Student,HP Student 169,HP,1,65266,0,65266.0,65266.0,18,11747.88,77013.88,16,Low Stock,4.7,0,New,Main Market - Rohit Electronics,Cash
TXN100004,2025-03-27,Mobile Accessories,Earphones,Mi Earphones 797,Mi,11,1669,0,1669.0,18359.0,18,3304.62,21663.62,35,In Stock,2.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100005,2025-03-27,Laptop Accessories,Bags,Dell Bags 852,Dell,9,87757,0,87757.0,789813.0,18,142166.34,931979.34,1,Low Stock,3.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100006,2025-03-27,Laptops,Student,HP Student 321,HP,4,31371,0,31371.0,125484.0,18,22587.12,148071.12,11,Low Stock,4.7,0,New,Main Market - Rohit Electronics,Cash
TXN100007,2025-03-27,Laptops,Business,HP Business 177,HP,3,99668,0,99668.0,299004.0,18,53820.72,352824.72,90,In Stock,2.7,0,New,Main Market - Rohit Electronics,Cash
TXN100008,2025-03-27,Mobile Accessories,Chargers,Boat Chargers 679,Boat,7,1516,5,1440.2,10081.4,18,1814.65,11896.05,61,In Stock,4.2,0,New,Main Market - Rohit Electronics,UPI
TXN100009,2025-03-27,Mobiles,Smartphones,Apple Smartphones 222,Apple,5,75140,5,71383.0,356915.0,18,64244.7,421159.7,92,In Stock,3.4,0,New,Main Market - Rohit Electronics,Card
TXN100010,2025-03-27,Laptop Accessories,Mouse,Dell Mouse 689,Dell,11,47956,10,43160.4,474764.4,18,85457.59,560221.99,74,In Stock,3.4,0,New,Main Market - Rohit Electronics,UPI
TXN100011,2025-03-27,Mobile Accessories,Screen Protectors,Boat Screen Protectors 179,Boat,7,932,10,838.8,5871.6,18,1056.89,6928.49,82,In Stock,3.6,0,New,Main Market - Rohit Electronics,Cash
TXN100012,2025-03-27,Laptop Accessories,Bags,Zebronics Bags 409,Zebronics,12,2359,0,2359.0,28308.0,18,5095.44,33403.44,39,In Stock,4.8,0,Returning,Main Market - Rohit Electronics,Cash
TXN100013,2025-03-27,Laptop Accessories,Keyboard,Zebronics Keyboard 233,Zebronics,6,1831,0,1831.0,10986.0,18,1977.48,12963.48,69,In Stock,3.1,0,Returning,Main Market - Rohit Electronics,Card
TXN100014,2025-03-27,Laptop Accessories,Cooling Pads,HP Cooling Pads 877,HP,15,86917,10,78225.3,1173379.5,18,211208.31,1384587.81,59,In Stock,3.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100015,2025-03-27,Laptops,Student,Lenovo Student 302,Lenovo,3,49942,5,47444.9,142334.7,18,25620.25,167954.95,59,In Stock,3.8,0,Returning,Main Market - Rohit Electronics,UPI
TXN100016,2025-03-27,Laptop Accessories,Mouse,Dell Mouse 515,Dell,13,81596,15,69356.6,901635.8,18,162294.44,1063930.24,28,Low Stock,4.7,0,New,Main Market - Rohit Electronics,Cash
TXN100017,2025-03-27,Mobiles,Smartphones,Xiaomi Smartphones 646,Xiaomi,1,18497,0,18497.0,18497.0,18,3329.46,21826.46,37,In Stock,3.7,0,New,Main Market - Rohit Electronics,Card
TXN100018,2025-03-27,Mobiles,Smartphones,Vivo Smartphones 393,Vivo,1,17853,0,17853.0,17853.0,18,3213.54,21066.54,89,In Stock,3.4,0,Returning,Main Market - Rohit Electronics,Cash
TXN100019,2025-03-27,Mobile Accessories,Earphones,Mi Earphones 491,Mi,12,1921,10,1728.9,20746.8,18,3734.42,24481.22,16,Low Stock,3.4,0,New,Main Market - Rohit Electronics,Cash
TXN100020,2025-03-27,Laptop Accessories,Keyboard,Logitech Keyboard 709,Logitech,13,1046,10,941.4,12238.2,18,2202.88,14441.08,34,In Stock,4.8,0,New,Main Market - Rohit Electronics,Cash
TXN100021,2025-03-27,Mobile Accessories,Earphones,Mi Earphones 347,Mi,2,1955,0,1955.0,3910.0,18,703.8,4613.8,58,In Stock,3.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100022,2025-03-27,Mobile Accessories,Cases,Samsung Cases 531,Samsung,10,71639,0,71639.0,716390.0,18,128950.2,845340.2,1,Low Stock,4.1,0,New,Main Market - Rohit Electronics,Card
TXN100023,2025-03-27,Laptops,Gaming,MSI Gaming 725,MSI,5,115769,0,115769.0,578845.0,18,104192.1,683037.1,39,In Stock,2.9,0,New,Main Market - Rohit Electronics,Card
TXN100024,2025-03-27,Mobile Accessories,Cases,Mi Cases 810,Mi,8,1476,10,1328.4,10627.2,18,1912.9,12540.1,10,Low Stock,5.0,0,New,Main Market - Rohit Electronics,Cash
TXN100025,2025-03-27,Laptops,Business,Dell Business 859,Dell,3,65472,10,58924.8,176774.4,18,31819.39,208593.79,30,Low Stock,3.5,0,New,Main Market - Rohit Electronics,Cash
TXN100026,2025-03-27,Mobiles,Smartphones,Nothing Smartphones 751,Nothing,1,39166,0,39166.0,39166.0,18,7049.88,46215.88,58,In Stock,3.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100027,2025-03-27,Laptops,Business,Lenovo Business 600,Lenovo,2,78335,10,70501.5,141003.0,18,25380.54,166383.54,40,In Stock,3.1,1,Returning,Main Market - Rohit Electronics,Cash
TXN100028,2025-03-27,Laptops,Gaming,MSI Gaming 734,MSI,4,158471,0,158471.0,633884.0,18,114099.12,747983.12,90,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,UPI
TXN100000,2025-03-28,Mobile Accessories,Earphones,Realme Earphones 413,Realme,4,19205,5,18244.75,72979.0,18,13136.22,86115.22,75,In Stock,2.5,0,New,Main Market - Rohit Electronics,Card
TXN100001,2025-03-28,Laptops,Student,Lenovo Student 278,Lenovo,5,60723,5,57686.85,288434.25,18,51918.17,340352.41,28,Low Stock,3.3,0,New,Main Market - Rohit Electronics,Cash
TXN100002,2025-03-28,Laptops,Gaming,MSI Gaming 338,MSI,3,124615,0,124615.0,373845.0,18,67292.1,441137.1,86,In Stock,3.0,0,New,Main Market - Rohit Electronics,UPI
TXN100003,2025-03-28,Mobile Accessories,Chargers,Realme Chargers 256,Realme,5,15793,15,13424.05,67120.25,18,12081.65,79201.9,2,Low Stock,4.1,0,New,Main Market - Rohit Electronics,Card
TXN100004,2025-03-28,Laptop Accessories,Keyboard,Logitech Keyboard 347,Logitech,4,2120,0,2120.0,8480.0,18,1526.4,10006.4,9,Low Stock,3.5,0,New,Main Market - Rohit Electronics,UPI
TXN100005,2025-03-28,Mobiles,Smartphones,Realme Smartphones 825,Realme,1,13990,15,11891.5,11891.5,18,2140.47,14031.97,41,In Stock,3.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100006,2025-03-28,Mobiles,Feature Phones,Jio Feature Phones 255,Jio,3,2938,0,2938.0,8814.0,12,1057.68,9871.68,39,In Stock,2.7,0,New,Main Market - Rohit Electronics,UPI
TXN100007,2025-03-28,Mobile Accessories,Chargers,Realme Chargers 428,Realme,4,16367,10,14730.3,58921.2,18,10605.82,69527.02,4,Low Stock,4.9,0,New,Main Market - Rohit Electronics,Card
TXN100008,2025-03-28,Mobiles,Smartphones,Nothing Smartphones 453,Nothing,1,36445,10,32800.5,32800.5,18,5904.09,38704.59,28,Low Stock,4.3,0,Returning,Main Market - Rohit Electronics,Cash
TXN100009,2025-03-28,Laptop Accessories,Mouse,Dell Mouse 808,Dell,8,84574,0,84574.0,676592.0,18,121786.56,798378.56,63,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,UPI
TXN100010,2025-03-28,Laptops,Gaming,HP Gaming 746,HP,2,66394,0,66394.0,132788.0,18,23901.84,156689.84,2,Low Stock,4.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100011,2025-03-28,Mobiles,Feature Phones,Jio Feature Phones 343,Jio,3,1269,0,1269.0,3807.0,12,456.84,4263.84,99,In Stock,2.5,0,New,Main Market - Rohit Electronics,UPI
TXN100012,2025-03-28,Mobiles,Feature Phones,Jio Feature Phones 156,Jio,3,2243,5,2130.85,6392.55,12,767.11,7159.66,49,In Stock,3.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100013,2025-03-28,Laptop Accessories,Cooling Pads,Logitech Cooling Pads 413,Logitech,4,1583,5,1503.85,6015.4,18,1082.77,7098.17,54,In Stock,2.6,1,New,Main Market - Rohit Electronics,Card
TXN100014,2025-03-28,Mobiles,Smartphones,Apple Smartphones 180,Apple,3,115154,10,103638.6,310915.8,18,55964.84,366880.64,93,In Stock,2.7,0,New,Main Market - Rohit Electronics,Card
TXN100015,2025-03-28,Laptops,Business,Lenovo Business 637,Lenovo,5,66521,0,66521.0,332605.0,18,59868.9,392473.9,76,In Stock,3.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100016,2025-03-28,Mobiles,Feature Phones,Jio Feature Phones 668,Jio,5,1233,0,1233.0,6165.0,12,739.8,6904.8,65,In Stock,3.7,0,Returning,Main Market - Rohit Electronics,Cash
TXN100017,2025-03-28,Mobile Accessories,Cases,Boat Cases 458,Boat,11,572,5,543.4,5977.4,18,1075.93,7053.33,48,In Stock,3.3,0,New,Main Market - Rohit Electronics,UPI
TXN100018,2025-03-28,Laptop Accessories,Keyboard,Logitech Keyboard 112,Logitech,8,1339,10,1205.1,9640.8,18,1735.34,11376.14,20,Low Stock,4.6,0,New,Main Market - Rohit Electronics,Card
TXN100019,2025-03-28,Mobile Accessories,Cases,Realme Cases 747,Realme,4,15505,0,15505.0,62020.0,18,11163.6,73183.6,53,In Stock,3.2,0,New,Main Market - Rohit Electronics,Card
TXN100020,2025-03-28,Mobiles,Smartphones,Apple Smartphones 887,Apple,4,104561,0,104561.0,418244.0,18,75283.92,493527.92,66,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,Cash
TXN100021,2025-03-28,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 722,Samsung,9,33396,0,33396.0,300564.0,18,54101.52,354665.52,10,Low Stock,3.2,0,New,Main Market - Rohit Electronics,UPI
TXN100022,2025-03-28,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 481,Zebronics,2,2378,5,2259.1,4518.2,18,813.28,5331.48,97,In Stock,3.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100023,2025-03-28,Mobile Accessories,Cases,Boat Cases 459,Boat,11,1744,10,1569.6,17265.6,18,3107.81,20373.41,51,In Stock,3.0,0,New,Main Market - Rohit Electronics,Card
TXN100024,2025-03-28,Mobiles,Feature Phones,Jio Feature Phones 702,Jio,2,1033,10,929.7,1859.4,12,223.13,2082.53,17,Low Stock,3.4,0,Returning,Main Market - Rohit Electronics,UPI
TXN100025,2025-03-28,Mobile Accessories,Earphones,Realme Earphones 889,Realme,8,19526,0,19526.0,156208.0,18,28117.44,184325.44,30,Low Stock,2.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100026,2025-03-28,Laptop Accessories,Mouse,HP Mouse 959,HP,7,44120,0,44120.0,308840.0,18,55591.2,364431.2,70,In Stock,3.7,0,New,Main Market - Rohit Electronics,Cash
TXN100027,2025-03-28,Mobile Accessories,Chargers,Realme Chargers 483,Realme,14,12752,0,12752.0,178528.0,18,32135.04,210663.04,3,Low Stock,4.1,1,Returning,Main Market - Rohit Electronics,Card
TXN100028,2025-03-28,Mobiles,Smartphones,Nothing Smartphones 677,Nothing,5,43040,10,38736.0,193680.0,18,34862.4,228542.4,72,In Stock,4.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100029,2025-03-28,Laptop Accessories,Keyboard,Dell Keyboard 486,Dell,2,60672,0,60672.0,121344.0,18,21841.92,143185.92,25,Low Stock,4.5,0,New,Main Market - Rohit Electronics,Card
TXN100030,2025-03-28,Laptops,Student,Acer Student 128,Acer,1,63028,0,63028.0,63028.0,18,11345.04,74373.04,28,Low Stock,3.3,0,New,Main Market - Rohit Electronics,Cash
TXN100031,2025-03-28,Laptop Accessories,Bags,Logitech Bags 548,Logitech,10,2390,0,2390.0,23900.0,18,4302.0,28202.0,34,In Stock,3.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100032,2025-03-28,Laptops,Business,Dell Business 634,Dell,5,87327,0,87327.0,436635.0,18,78594.3,515229.3,18,Low Stock,3.3,0,Returning,Main Market - Rohit Electronics,Card
TXN100033,2025-03-28,Laptop Accessories,Mouse,Logitech Mouse 269,Logitech,3,1723,0,1723.0,5169.0,18,930.42,6099.42,28,Low Stock,4.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100034,2025-03-28,Laptop Accessories,Cooling Pads,Logitech Cooling Pads 288,Logitech,6,1022,5,970.9,5825.4,18,1048.57,6873.97,66,In Stock,3.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100035,2025-03-28,Laptops,Student,Acer Student 444,Acer,1,52054,0,52054.0,52054.0,18,9369.72,61423.72,5,Low Stock,4.3,0,New,Main Market - Rohit Electronics,Cash
TXN100036,2025-03-28,Laptops,Business,Lenovo Business 666,Lenovo,3,80549,0,80549.0,241647.0,18,43496.46,285143.46,81,In Stock,4.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100037,2025-03-28,Laptop Accessories,Mouse,Dell Mouse 243,Dell,8,60618,5,57587.1,460696.8,18,82925.42,543622.22,70,In Stock,4.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100038,2025-03-28,Mobile Accessories,Earphones,Boat Earphones 248,Boat,3,1031,5,979.45,2938.35,18,528.9,3467.25,19,Low Stock,3.1,0,Returning,Main Market - Rohit Electronics,Cash
TXN100039,2025-03-28,Mobiles,Smartphones,Realme Smartphones 340,Realme,4,9258,0,9258.0,37032.0,18,6665.76,43697.76,5,Low Stock,3.1,0,New,Main Market - Rohit Electronics,Card
TXN100040,2025-03-28,Mobiles,Smartphones,Realme Smartphones 795,Realme,4,18343,5,17425.85,69703.4,18,12546.61,82250.01,15,Low Stock,4.8,0,New,Main Market - Rohit Electronics,Card
TXN100041,2025-03-28,Laptop Accessories,Mouse,Zebronics Mouse 187,Zebronics,1,1140,0,1140.0,1140.0,18,205.2,1345.2,100,In Stock,4.5,0,New,Main Market - Rohit Electronics,Cash
TXN100042,2025-03-28,Laptops,Student,Lenovo Student 967,Lenovo,4,73108,5,69452.6,277810.4,18,50005.87,327816.27,18,Low Stock,4.7,0,Returning,Main Market - Rohit Electronics,Card
TXN100043,2025-03-28,Laptops,Business,Dell Business 146,Dell,2,52159,0,52159.0,104318.0,18,18777.24,123095.24,11,Low Stock,3.0,0,New,Main Market - Rohit Electronics,Cash
TXN100044,2025-03-28,Mobiles,Feature Phones,Jio Feature Phones 450,Jio,1,2428,10,2185.2,2185.2,12,262.22,2447.42,20,Low Stock,3.3,0,New,Main Market - Rohit Electronics,UPI
TXN100000,2025-03-29,Laptop Accessories,Mouse,Dell Mouse 524,Dell,1,72520,10,65268.0,65268.0,18,11748.24,77016.24,6,Low Stock,4.5,1,Returning,Main Market - Rohit Electronics,Cash
TXN100001,2025-03-29,Mobile Accessories,Cases,Realme Cases 170,Realme,1,11242,0,11242.0,11242.0,18,2023.56,13265.56,45,In Stock,4.4,0,Returning,Main Market - Rohit Electronics,UPI
TXN100002,2025-03-29,Laptops,Gaming,MSI Gaming 435,MSI,4,158596,0,158596.0,634384.0,18,114189.12,748573.12,6,Low Stock,3.6,0,New,Main Market - Rohit Electronics,Cash
TXN100003,2025-03-29,Laptop Accessories,Bags,Dell Bags 733,Dell,11,73051,5,69398.45,763382.95,18,137408.93,900791.88,67,In Stock,3.6,0,New,Main Market - Rohit Electronics,Cash
TXN100004,2025-03-29,Mobiles,Smartphones,Realme Smartphones 865,Realme,5,12733,0,12733.0,63665.0,18,11459.7,75124.7,80,In Stock,3.5,0,New,Main Market - Rohit Electronics,UPI
TXN100005,2025-03-29,Mobiles,Smartphones,Samsung Smartphones 536,Samsung,4,42976,0,42976.0,171904.0,18,30942.72,202846.72,8,Low Stock,4.3,0,Returning,Main Market - Rohit Electronics,UPI
TXN100006,2025-03-29,Laptop Accessories,Keyboard,Logitech Keyboard 801,Logitech,14,848,0,848.0,11872.0,18,2136.96,14008.96,68,In Stock,4.0,0,Returning,Main Market - Rohit Electronics,UPI
TXN100007,2025-03-29,Mobiles,Smartphones,Xiaomi Smartphones 331,Xiaomi,4,8613,0,8613.0,34452.0,18,6201.36,40653.36,36,In Stock,2.6,0,Returning,Main Market - Rohit Electronics,Card
TXN100008,2025-03-29,Laptop Accessories,Cooling Pads,Dell Cooling Pads 997,Dell,9,59810,10,53829.0,484461.0,18,87202.98,571663.98,81,In Stock,4.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100009,2025-03-29,Mobile Accessories,Chargers,Mi Chargers 112,Mi,15,1830,0,1830.0,27450.0,18,4941.0,32391.0,13,Low Stock,2.6,0,Returning,Main Market - Rohit Electronics,UPI
TXN100010,2025-03-29,Mobiles,Smartphones,Realme Smartphones 597,Realme,2,18712,0,18712.0,37424.0,18,6736.32,44160.32,73,In Stock,4.8,0,New,Main Market - Rohit Electronics,Cash
TXN100011,2025-03-29,Laptop Accessories,Mouse,Logitech Mouse 175,Logitech,8,1136,5,1079.2,8633.6,18,1554.05,10187.65,97,In Stock,3.6,0,New,Main Market - Rohit Electronics,UPI
TXN100012,2025-03-29,Mobiles,Smartphones,Apple Smartphones 374,Apple,3,84249,0,84249.0,252747.0,18,45494.46,298241.46,45,In Stock,3.3,0,Returning,Main Market - Rohit Electronics,UPI
TXN100013,2025-03-29,Laptops,Gaming,ASUS Gaming 781,ASUS,5,109719,5,104233.05,521165.25,18,93809.74,614974.99,93,In Stock,3.5,0,Returning,Main Market - Rohit Electronics,UPI
TXN100014,2025-03-29,Laptops,Gaming,HP Gaming 211,HP,4,33475,10,30127.5,120510.0,18,21691.8,142201.8,93,In Stock,3.1,0,New,Main Market - Rohit Electronics,Cash
TXN100015,2025-03-29,Mobile Accessories,Earphones,Mi Earphones 741,Mi,7,1212,0,1212.0,8484.0,18,1527.12,10011.12,49,In Stock,4.3,1,Returning,Main Market - Rohit Electronics,Card
TXN100016,2025-03-29,Laptop Accessories,Keyboard,Logitech Keyboard 565,Logitech,4,1942,10,1747.8,6991.2,18,1258.42,8249.62,88,In Stock,4.8,0,Returning,Main Market - Rohit Electronics,Card
TXN100017,2025-03-29,Laptops,Gaming,HP Gaming 931,HP,5,75743,10,68168.7,340843.5,18,61351.83,402195.33,48,In Stock,4.6,1,New,Main Market - Rohit Electronics,Card
TXN100018,2025-03-29,Laptops,Business,Lenovo Business 931,Lenovo,4,66268,0,66268.0,265072.0,18,47712.96,312784.96,11,Low Stock,3.2,0,New,Main Market - Rohit Electronics,UPI
TXN100019,2025-03-29,Laptops,Gaming,MSI Gaming 723,MSI,4,137713,15,117056.05,468224.2,18,84280.36,552504.56,55,In Stock,2.5,0,New,Main Market - Rohit Electronics,UPI
TXN100020,2025-03-29,Laptops,Business,HP Business 722,HP,2,45524,15,38695.4,77390.8,18,13930.34,91321.14,15,Low Stock,3.5,0,Returning,Main Market - Rohit Electronics,Card
TXN100021,2025-03-29,Laptops,Business,HP Business 502,HP,3,82513,0,82513.0,247539.0,18,44557.02,292096.02,75,In Stock,3.8,0,New,Main Market - Rohit Electronics,Cash
TXN100022,2025-03-29,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 597,Samsung,1,75506,15,64180.1,64180.1,18,11552.42,75732.52,76,In Stock,4.3,0,New,Main Market - Rohit Electronics,UPI
TXN100023,2025-03-29,Mobiles,Feature Phones,Jio Feature Phones 865,Jio,5,2976,0,2976.0,14880.0,12,1785.6,16665.6,41,In Stock,2.8,0,New,Main Market - Rohit Electronics,UPI
TXN100024,2025-03-29,Mobiles,Smartphones,Realme Smartphones 154,Realme,1,8784,5,8344.8,8344.8,18,1502.06,9846.86,100,In Stock,4.9,0,New,Main Market - Rohit Electronics,Cash
TXN100025,2025-03-29,Mobile Accessories,Cases,Boat Cases 525,Boat,2,1698,0,1698.0,3396.0,18,611.28,4007.28,71,In Stock,3.1,0,New,Main Market - Rohit Electronics,Cash
TXN100026,2025-03-29,Mobiles,Smartphones,Apple Smartphones 148,Apple,5,98554,0,98554.0,492770.0,18,88698.6,581468.6,97,In Stock,3.0,0,Returning,Main Market - Rohit Electronics,Card
TXN100027,2025-03-29,Mobiles,Feature Phones,Jio Feature Phones 230,Jio,2,2380,15,2023.0,4046.0,12,485.52,4531.52,9,Low Stock,2.7,0,New,Main Market - Rohit Electronics,UPI
TXN100028,2025-03-29,Laptop Accessories,Keyboard,Zebronics Keyboard 976,Zebronics,15,1343,20,1074.4,16116.0,18,2900.88,19016.88,92,In Stock,3.5,0,New,Main Market - Rohit Electronics,Cash
TXN100000,2025-03-30,Laptops,Gaming,ASUS Gaming 520,ASUS,2,80696,5,76661.2,153322.4,18,27598.03,180920.43,50,In Stock,4.6,0,Returning,Main Market - Rohit Electronics,Cash
TXN100001,2025-03-30,Laptops,Gaming,ASUS Gaming 294,ASUS,4,104314,10,93882.6,375530.4,18,67595.47,443125.87,88,In Stock,4.1,0,Returning,Main Market - Rohit Electronics,Card
TXN100002,2025-03-30,Laptops,Business,Lenovo Business 724,Lenovo,5,34333,0,34333.0,171665.0,18,30899.7,202564.7,59,In Stock,3.6,0,New,Main Market - Rohit Electronics,Cash
TXN100003,2025-03-30,Laptops,Student,HP Student 169,HP,5,59899,5,56904.05,284520.25,18,51213.64,335733.9,43,In Stock,2.8,0,New,Main Market - Rohit Electronics,Card
TXN100004,2025-03-30,Laptop Accessories,Cooling Pads,Logitech Cooling Pads 279,Logitech,7,1684,0,1684.0,11788.0,18,2121.84,13909.84,33,In Stock,4.0,0,Returning,Main Market - Rohit Electronics,Cash
TXN100005,2025-03-30,Laptops,Business,Dell Business 729,Dell,4,84912,0,84912.0,339648.0,18,61136.64,400784.64,38,In Stock,4.2,0,New,Main Market - Rohit Electronics,Card
TXN100006,2025-03-30,Laptop Accessories,Cooling Pads,Logitech Cooling Pads 993,Logitech,15,1175,0,1175.0,17625.0,18,3172.5,20797.5,100,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,UPI
TXN100007,2025-03-30,Mobiles,Smartphones,Xiaomi Smartphones 675,Xiaomi,4,15846,0,15846.0,63384.0,18,11409.12,74793.12,42,In Stock,3.3,0,New,Main Market - Rohit Electronics,Card
TXN100008,2025-03-30,Laptop Accessories,Keyboard,Zebronics Keyboard 643,Zebronics,8,1848,0,1848.0,14784.0,18,2661.12,17445.12,45,In Stock,3.9,0,New,Main Market - Rohit Electronics,Card
TXN100009,2025-03-30,Mobile Accessories,Cases,Realme Cases 579,Realme,3,9904,0,9904.0,29712.0,18,5348.16,35060.16,92,In Stock,4.9,0,New,Main Market - Rohit Electronics,Cash
TXN100010,2025-03-30,Laptops,Gaming,MSI Gaming 620,MSI,3,89497,5,85022.15,255066.45,18,45911.96,300978.41,0,Out of Stock,2.9,0,Returning,Main Market - Rohit Electronics,UPI
TXN100011,2025-03-30,Laptops,Student,Lenovo Student 915,Lenovo,5,42816,5,40675.2,203376.0,18,36607.68,239983.68,45,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,UPI
TXN100012,2025-03-30,Mobiles,Smartphones,Xiaomi Smartphones 837,Xiaomi,4,12414,5,11793.3,47173.2,18,8491.18,55664.38,9,Low Stock,2.7,0,Returning,Main Market - Rohit Electronics,UPI
TXN100013,2025-03-30,Mobiles,Smartphones,Nothing Smartphones 640,Nothing,4,29863,20,23890.4,95561.6,18,17201.09,112762.69,50,In Stock,4.9,0,Returning,Main Market - Rohit Electronics,Cash
TXN100014,2025-03-30,Mobiles,Smartphones,Xiaomi Smartphones 668,Xiaomi,3,19964,15,16969.4,50908.2,18,9163.48,60071.68,26,Low Stock,3.0,0,New,Main Market - Rohit Electronics,UPI
TXN100015,2025-03-30,Laptop Accessories,Keyboard,Logitech Keyboard 860,Logitech,9,1298,5,1233.1,11097.9,18,1997.62,13095.52,21,Low Stock,4.1,1,New,Main Market - Rohit Electronics,Card
TXN100016,2025-03-30,Laptop Accessories,Keyboard,HP Keyboard 918,HP,2,35153,15,29880.05,59760.1,18,10756.82,70516.92,87,In Stock,4.3,0,New,Main Market - Rohit Electronics,Cash
TXN100017,2025-03-30,Laptop Accessories,Keyboard,Zebronics Keyboard 461,Zebronics,13,2483,0,2483.0,32279.0,18,5810.22,38089.22,44,In Stock,2.9,0,New,Main Market - Rohit Electronics,Cash
TXN100018,2025-03-30,Mobiles,Feature Phones,Jio Feature Phones 663,Jio,3,1282,5,1217.9,3653.7,12,438.44,4092.14,32,In Stock,4.6,0,New,Main Market - Rohit Electronics,UPI
TXN100019,2025-03-30,Laptop Accessories,Keyboard,Zebronics Keyboard 434,Zebronics,2,921,5,874.95,1749.9,18,314.98,2064.88,93,In Stock,3.3,0,New,Main Market - Rohit Electronics,Cash
TXN100020,2025-03-30,Mobile Accessories,Chargers,Boat Chargers 625,Boat,2,1766,0,1766.0,3532.0,18,635.76,4167.76,68,In Stock,4.4,0,New,Main Market - Rohit Electronics,UPI
TXN100021,2025-03-30,Laptops,Gaming,HP Gaming 148,HP,1,57499,0,57499.0,57499.0,18,10349.82,67848.82,57,In Stock,2.8,0,New,Main Market - Rohit Electronics,Cash
TXN100022,2025-03-30,Laptops,Gaming,HP Gaming 294,HP,3,48657,15,41358.45,124075.35,18,22333.56,146408.91,81,In Stock,3.2,1,Returning,Main Market - Rohit Electronics,Cash
TXN100023,2025-03-30,Mobiles,Feature Phones,Jio Feature Phones 969,Jio,5,1061,15,901.85,4509.25,12,541.11,5050.36,14,Low Stock,4.7,0,New,Main Market - Rohit Electronics,Cash
TXN100024,2025-03-30,Laptop Accessories,Cooling Pads,Zebronics Cooling Pads 956,Zebronics,9,1565,10,1408.5,12676.5,18,2281.77,14958.27,39,In Stock,2.5,0,New,Main Market - Rohit Electronics,UPI
TXN100025,2025-03-30,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 165,Samsung,1,45528,0,45528.0,45528.0,18,8195.04,53723.04,50,In Stock,3.2,0,New,Main Market - Rohit Electronics,Card
TXN100026,2025-03-30,Mobile Accessories,Screen Protectors,Samsung Screen Protectors 665,Samsung,1,26543,0,26543.0,26543.0,18,4777.74,31320.74,83,In Stock,2.7,0,New,Main Market - Rohit Electronics,Card
