Product ID,Product Name,Brand Name,Product Category,Subcategory,Current Stock,Reorder Level,Reorder Quantity,Stock Status,Unit Price,Cost Price,Selling Price,Discount (%),GST (%),Supplier Name,Lead Time,Stock_Status,Rating,Transaction ID,Customer Type,Total_Revenue_Incl_GST,Total Revenue,GST_Percentage,Discounted Price,Returns,Payment Method,Date,GST_Amount
3060,MSI Gaming 1,MSI,Laptops,Gaming,19,49,37,Low,46722.68,42146.64,51021.46,3,28,Supplier_59,29,Low,3.2,T80921,New,63348.25,49490.82,28,49490.82,1,EMI,2025-04-26,13857.43
1898,Dell Business 32,Dell,Laptops,Business,301,77,74,OK,29135.69,19953.84,32200.76,14,18,Supplier_80,7,OK,3.1,T93894,New,32677.33,27692.65,18,27692.65,0,Cash,2025-04-19,4984.68
7187,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,436,17,97,OK,263.04,240.7,320.41,1,18,Supplier_75,15,OK,4.6,T34384,Returning,374.31,317.21,18,317.21,1,Cash,2025-03-29,57.1
6570,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,390,73,98,OK,7475.88,4522.44,9202.23,0,18,Supplier_47,11,OK,3.4,T45594,New,10858.63,9202.23,18,9202.23,0,UPI,2025-05-14,1656.4
3344,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,321,55,78,OK,12879.53,9593.72,13341.37,0,12,Supplier_81,9,OK,4.0,T94716,New,14942.33,13341.37,12,13341.37,0,UPI,2025-01-11,1600.96
5361,Boat Chargers 7,Boat,Mobile Accessories,Chargers,336,60,11,OK,5492.28,3411.94,6617.27,30,5,Supplier_39,12,OK,1.4,T21421,Returning,4863.69,4632.09,5,4632.09,1,EMI,2025-02-23,231.6
1547,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,44,79,56,Low,12190.61,8512.26,13832.82,12,18,Supplier_73,14,Low,1.7,T57661,New,14364.0,12172.88,18,12172.88,1,Cash,2025-01-17,2191.12
6099,HP Keyboard 39,HP,Laptop Accessories,Keyboard,39,57,95,Low,36972.76,29895.95,44197.29,6,5,Supplier_35,12,Low,1.5,T65797,New,43622.72,41545.45,5,41545.45,0,Card,2025-03-21,2077.27
1682,Realme Earphones 56,Realme,Mobile Accessories,Earphones,411,19,10,OK,41023.72,26727.03,42875.45,12,18,Supplier_29,13,OK,3.7,T38585,New,44521.87,37730.4,18,37730.4,0,UPI,2025-01-12,6791.47
2054,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,241,83,76,OK,17980.03,16505.29,18193.24,28,28,Supplier_66,21,OK,2.2,T15033,Returning,16766.89,13099.13,28,13099.13,1,UPI,2025-02-13,3667.76
7960,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,169,59,57,OK,46377.34,40939.34,55009.21,19,12,Supplier_80,17,OK,4.8,T55300,New,49904.36,44557.46,12,44557.46,0,UPI,2025-02-08,5346.9
5685,Dell Business 32,Dell,Laptops,Business,161,24,99,OK,26158.16,16615.69,33368.8,21,18,Supplier_10,17,OK,4.5,T21574,New,31106.39,26361.35,18,26361.35,0,UPI,2025-05-29,4745.04
1032,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,34,32,82,OK,46530.04,42604.48,59884.72,4,12,Supplier_70,26,OK,2.2,T96478,Returning,64388.05,57489.33,12,57489.33,0,UPI,2025-05-17,6898.72
4812,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,462,38,74,OK,28890.77,21197.98,29599.36,28,28,Supplier_94,16,OK,4.0,T63293,Wholesale,27278.77,21311.54,28,21311.54,0,UPI,2025-04-30,5967.23
6103,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,500,35,19,OK,34152.02,23928.77,42029.35,17,12,Supplier_25,18,OK,3.3,T32576,New,39070.48,34884.36,12,34884.36,1,Card,2025-04-01,4186.12
8173,Acer Student 53,Acer,Laptops,Student,465,35,81,OK,46686.67,32157.0,59146.16,7,28,Supplier_19,20,OK,2.4,T49486,New,70407.59,55005.93,28,55005.93,0,UPI,2025-02-20,15401.66
6128,Mi Cases 15,Mi,Mobile Accessories,Cases,211,17,26,OK,37696.25,28618.52,38381.95,8,18,Supplier_60,5,OK,2.7,T35448,New,41667.44,35311.39,18,35311.39,0,EMI,2025-04-23,6356.05
3583,Apple Smartphones 52,Apple,Mobiles,Smartphones,133,43,41,OK,1770.08,1672.19,2264.69,8,18,Supplier_54,9,OK,2.0,T62981,New,2458.54,2083.51,18,2083.51,0,Card,2025-01-16,375.03
6381,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,202,27,35,OK,2978.66,2549.35,3351.95,29,5,Supplier_90,5,OK,2.4,T99942,New,2498.87,2379.88,5,2379.88,1,UPI,2025-05-10,118.99
3984,Lenovo Business 11,Lenovo,Laptops,Business,347,41,12,OK,45135.12,32735.45,49185.67,17,18,Supplier_52,9,OK,1.4,T85261,New,48172.45,40824.11,18,40824.11,1,Card,2025-03-05,7348.34
9293,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,458,40,28,OK,1796.85,1133.11,2149.56,21,18,Supplier_35,15,OK,1.7,T52672,New,2003.82,1698.15,18,1698.15,0,EMI,2025-03-04,305.67
5312,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,461,26,37,OK,47292.32,30581.01,47601.58,27,18,Supplier_7,24,OK,2.8,T87729,Wholesale,41004.0,34749.15,18,34749.15,1,Card,2025-05-26,6254.85
5795,HP Business 67,HP,Laptops,Business,101,33,94,OK,23418.26,15827.37,25912.03,16,5,Supplier_64,3,OK,2.7,T55837,Returning,22854.42,21766.11,5,21766.11,1,UPI,2025-01-02,1088.31
6193,Lenovo Business 11,Lenovo,Laptops,Business,311,65,18,OK,28166.29,20663.82,30950.48,20,12,Supplier_40,1,OK,3.0,T61873,Returning,27731.63,24760.38,12,24760.38,1,Card,2025-05-25,2971.25
5459,Lenovo Business 11,Lenovo,Laptops,Business,181,96,73,OK,41505.83,37833.45,47922.98,10,5,Supplier_8,5,OK,4.1,T56826,Returning,45287.21,43130.68,5,43130.68,1,UPI,2025-01-08,2156.53
6355,Dell Business 32,Dell,Laptops,Business,212,10,59,OK,27918.58,23264.57,31866.4,17,5,Supplier_68,1,OK,4.9,T37330,New,27771.57,26449.11,5,26449.11,0,EMI,2025-02-04,1322.46
3421,Realme Earphones 56,Realme,Mobile Accessories,Earphones,348,94,45,OK,39055.27,36732.14,49863.97,26,5,Supplier_83,25,OK,2.0,T27900,New,38744.31,36899.34,5,36899.34,1,Cash,2025-01-02,1844.97
4748,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,227,40,77,OK,48895.67,32347.85,56317.74,30,28,Supplier_8,7,OK,5.0,T85335,Returning,50460.7,39422.42,28,39422.42,0,UPI,2025-05-19,11038.28
9691,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,410,64,52,OK,11079.74,8268.9,12961.18,16,28,Supplier_18,19,OK,1.0,T91462,New,13935.86,10887.39,28,10887.39,0,EMI,2025-05-23,3048.47
3084,Boat Chargers 7,Boat,Mobile Accessories,Chargers,398,33,99,OK,24669.26,23171.38,28890.7,12,5,Supplier_41,4,OK,2.5,T44865,Returning,26695.01,25423.82,5,25423.82,0,EMI,2025-03-25,1271.19
9790,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,156,64,85,OK,13353.47,10145.25,14766.09,25,28,Supplier_45,12,OK,1.1,T18814,Returning,14175.45,11074.57,28,11074.57,0,Card,2025-03-16,3100.88
8883,HP Business 67,HP,Laptops,Business,41,15,27,OK,18604.32,14861.85,21821.74,4,12,Supplier_80,24,OK,4.3,T25606,New,23462.73,20948.87,12,20948.87,0,EMI,2025-02-01,2513.86
4753,HP Keyboard 39,HP,Laptop Accessories,Keyboard,89,23,85,OK,23004.11,19460.43,23567.77,2,5,Supplier_100,21,OK,3.7,T88056,Returning,24251.23,23096.41,5,23096.41,0,EMI,2025-01-28,1154.82
1779,Realme Smartphones 32,Realme,Mobiles,Smartphones,201,51,32,OK,44236.76,34001.29,55511.93,17,28,Supplier_79,20,OK,2.2,T42842,New,58975.87,46074.9,28,46074.9,0,Card,2025-04-05,12900.97
1476,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,318,23,91,OK,20615.27,13634.51,26738.82,27,5,Supplier_53,11,OK,4.4,T21325,Wholesale,20495.31,19519.34,5,19519.34,0,UPI,2025-02-07,975.97
7142,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,268,23,99,OK,7328.19,4674.32,8650.67,7,5,Supplier_22,23,OK,1.7,T36040,Returning,8447.38,8045.12,5,8045.12,1,EMI,2025-05-25,402.26
4979,Boat Chargers 7,Boat,Mobile Accessories,Chargers,484,89,26,OK,25541.84,22113.84,29131.55,19,5,Supplier_33,10,OK,1.7,T40465,New,24776.39,23596.56,5,23596.56,0,EMI,2025-01-07,1179.83
6515,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,281,81,57,OK,41002.03,29130.99,47068.28,3,12,Supplier_39,16,OK,3.0,T41573,Wholesale,51134.98,45656.23,12,45656.23,1,EMI,2025-04-14,5478.75
9034,Zebronics Cooling Pads 38,Zebronics,Laptop Accessories,Cooling Pads,120,99,32,OK,42195.76,26374.7,49534.08,22,28,Supplier_24,6,OK,1.6,T67916,Wholesale,49454.82,38636.58,28,38636.58,1,Card,2025-05-25,10818.24
4598,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,39,36,81,OK,40681.58,37856.96,47525.52,3,18,Supplier_64,29,OK,3.0,T88986,New,54397.7,46099.75,18,46099.75,0,Cash,2025-04-11,8297.95
5981,Acer Student 53,Acer,Laptops,Student,364,35,63,OK,33466.56,29663.45,43321.44,15,18,Supplier_74,1,OK,2.5,T78907,Returning,43451.4,36823.22,18,36823.22,0,Cash,2025-04-20,6628.18
1045,HP Keyboard 39,HP,Laptop Accessories,Keyboard,473,40,53,OK,26204.25,20397.87,30493.53,10,18,Supplier_70,3,OK,1.7,T61607,Returning,32384.13,27444.18,18,27444.18,0,UPI,2025-01-09,4939.95
4175,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,156,56,77,OK,6940.61,5514.23,7138.89,11,12,Supplier_97,29,OK,2.7,T37146,New,7116.04,6353.61,12,6353.61,1,Card,2025-02-12,762.43
5386,Mi Cases 15,Mi,Mobile Accessories,Cases,466,55,24,OK,14098.17,10548.77,15031.23,30,5,Supplier_60,1,OK,1.7,T12562,Returning,11047.95,10521.86,5,10521.86,0,UPI,2025-04-29,526.09
1921,Jio Feature Phones 91,Jio,Mobiles,Feature Phones,28,62,55,Low,17624.62,13395.0,18536.9,4,5,Supplier_79,13,Low,2.1,T93693,Returning,18685.19,17795.42,5,17795.42,1,EMI,2025-01-06,889.77
6966,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,172,25,49,OK,31094.67,27115.72,38899.96,8,18,Supplier_40,3,OK,1.2,T81715,New,42229.79,35787.96,18,35787.96,0,EMI,2025-03-13,6441.83
7514,Acer Student 53,Acer,Laptops,Student,227,10,77,OK,15544.11,12418.45,18344.65,23,18,Supplier_14,11,OK,3.3,T17736,New,16667.95,14125.38,18,14125.38,0,Cash,2025-04-07,2542.57
8898,HP Business 67,HP,Laptops,Business,380,50,59,OK,6688.38,5001.51,7161.41,13,28,Supplier_98,14,OK,4.3,T93696,Wholesale,7974.95,6230.43,28,6230.43,0,UPI,2025-03-25,1744.52
5631,Acer Student 53,Acer,Laptops,Student,242,94,18,OK,43342.94,32772.42,47757.47,1,5,Supplier_24,5,OK,4.8,T32109,New,49643.9,47279.9,5,47279.9,0,EMI,2025-01-25,2364.0
2423,Apple Smartphones 52,Apple,Mobiles,Smartphones,331,25,30,OK,36486.99,32744.31,39071.85,30,18,Supplier_51,4,OK,4.9,T11588,Wholesale,32273.34,27350.29,18,27350.29,0,Card,2025-04-30,4923.05
6005,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,92,80,75,OK,5953.87,5217.62,6757.62,10,28,Supplier_57,12,OK,3.1,T47512,Wholesale,7784.78,6081.86,28,6081.86,0,Card,2025-02-17,1702.92
3256,Mi Cases 15,Mi,Mobile Accessories,Cases,494,32,83,OK,36226.06,27598.84,39583.36,8,12,Supplier_81,6,OK,4.2,T56857,New,40786.69,36416.69,12,36416.69,0,EMI,2025-05-23,4370.0
9085,HP Business 67,HP,Laptops,Business,23,46,92,Low,45780.78,31940.42,54862.73,10,12,Supplier_20,20,Low,1.3,T19840,Wholesale,55301.64,49376.46,12,49376.46,0,EMI,2025-05-02,5925.18
5643,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,339,58,71,OK,24842.57,19016.93,29413.82,2,28,Supplier_57,1,OK,2.0,T25599,New,36896.69,28825.54,28,28825.54,1,EMI,2025-03-02,8071.15
1157,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,278,26,15,OK,38938.18,23989.29,44734.87,25,12,Supplier_27,29,OK,4.0,T87943,Wholesale,37577.29,33551.15,12,33551.15,0,Card,2025-05-24,4026.14
4411,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,398,93,78,OK,24079.17,19311.03,31296.9,13,18,Supplier_17,2,OK,4.0,T83954,New,32129.39,27228.3,18,27228.3,0,EMI,2025-01-21,4901.09
3706,HP Business 67,HP,Laptops,Business,211,93,41,OK,3400.18,3132.24,4007.58,11,5,Supplier_9,6,OK,4.6,T71157,Wholesale,3745.09,3566.75,5,3566.75,1,EMI,2025-05-18,178.34
9992,Lenovo Business 11,Lenovo,Laptops,Business,65,56,91,OK,3641.41,3078.4,4546.42,21,5,Supplier_62,26,OK,4.8,T84568,Wholesale,3771.25,3591.67,5,3591.67,0,UPI,2025-03-02,179.58
2095,Lenovo Business 11,Lenovo,Laptops,Business,454,42,53,OK,36926.5,32171.62,43887.2,3,12,Supplier_20,2,OK,4.7,T84080,Wholesale,47679.05,42570.58,12,42570.58,0,EMI,2025-03-12,5108.47
2696,Dell Business 32,Dell,Laptops,Business,413,62,16,OK,3211.92,2718.38,3304.06,26,5,Supplier_85,26,OK,3.9,T67905,Wholesale,2567.25,2445.0,5,2445.0,0,Card,2025-04-01,122.25
2257,Mi Cases 15,Mi,Mobile Accessories,Cases,275,79,18,OK,45967.42,40775.54,55025.02,6,12,Supplier_3,15,OK,4.9,T13995,New,57930.34,51723.52,12,51723.52,1,EMI,2025-02-05,6206.82
6003,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,313,98,98,OK,5452.44,3401.04,5549.19,25,5,Supplier_68,1,OK,4.0,T92385,Returning,4369.98,4161.89,5,4161.89,0,EMI,2025-05-17,208.09
5234,ASUS Gaming 66,ASUS,Laptops,Gaming,412,33,86,OK,24387.58,16206.04,25734.92,24,18,Supplier_65,5,OK,3.2,T18143,Wholesale,23079.08,19558.54,18,19558.54,1,Cash,2025-03-25,3520.54
3529,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,124,36,59,OK,11151.42,8952.4,13616.26,2,28,Supplier_32,1,OK,1.2,T33183,Returning,17080.23,13343.93,28,13343.93,1,UPI,2025-01-27,3736.3
4677,Apple Smartphones 52,Apple,Mobiles,Smartphones,371,95,71,OK,2282.7,1766.29,2854.37,24,28,Supplier_63,4,OK,2.9,T65841,New,2776.73,2169.32,28,2169.32,1,EMI,2025-02-19,607.41
6273,HP Keyboard 39,HP,Laptop Accessories,Keyboard,60,70,64,Low,46365.56,32389.62,46961.54,9,18,Supplier_10,16,Low,3.4,T13152,Wholesale,50427.3,42735.0,18,42735.0,1,EMI,2025-03-17,7692.3
9161,Mi Cases 15,Mi,Mobile Accessories,Cases,155,100,14,OK,30966.74,22889.31,34391.76,6,12,Supplier_56,29,OK,2.7,T74116,Wholesale,36207.64,32328.25,12,32328.25,0,Cash,2025-04-23,3879.39
7818,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,133,58,29,OK,10958.73,7745.14,11309.01,13,18,Supplier_59,25,OK,3.8,T61339,Returning,11609.83,9838.84,18,9838.84,0,Card,2025-03-03,1770.99
4972,Mi Cases 15,Mi,Mobile Accessories,Cases,10,70,16,Low,48196.07,40204.97,60207.3,15,12,Supplier_95,16,Low,4.4,T41422,Returning,57317.36,51176.21,12,51176.21,0,Cash,2025-05-10,6141.15
5985,Mi Cases 15,Mi,Mobile Accessories,Cases,415,72,46,OK,37122.11,31591.91,47158.12,3,28,Supplier_10,25,OK,3.4,T80354,New,58551.53,45743.38,28,45743.38,0,Card,2025-05-27,12808.15
2031,Lenovo Business 11,Lenovo,Laptops,Business,27,89,32,Low,28119.77,23456.83,30116.01,23,28,Supplier_21,27,Low,1.7,T77331,New,29682.34,23189.33,28,23189.33,1,EMI,2025-05-16,6493.01
3114,MSI Gaming 1,MSI,Laptops,Gaming,360,71,11,OK,16766.46,14993.92,17166.19,7,28,Supplier_36,26,OK,1.7,T99976,Returning,20434.64,15964.56,28,15964.56,1,UPI,2025-03-14,4470.08
4772,Lenovo Business 11,Lenovo,Laptops,Business,292,84,34,OK,6229.28,5807.98,6709.98,9,28,Supplier_31,16,OK,3.3,T11596,Wholesale,7815.78,6106.08,28,6106.08,0,EMI,2025-03-26,1709.7
6962,HP Keyboard 39,HP,Laptop Accessories,Keyboard,454,49,10,OK,26864.66,22643.81,30131.56,0,18,Supplier_93,10,OK,2.6,T38358,Wholesale,35555.24,30131.56,18,30131.56,0,EMI,2025-02-07,5423.68
7455,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,193,25,19,OK,3263.85,2705.29,3335.4,11,18,Supplier_78,10,OK,3.3,T33016,New,3502.84,2968.51,18,2968.51,1,UPI,2025-04-06,534.33
3633,Realme Smartphones 32,Realme,Mobiles,Smartphones,179,68,40,OK,7992.79,7487.27,8895.1,20,18,Supplier_84,15,OK,1.2,T69401,New,8396.97,7116.08,18,7116.08,1,Cash,2025-04-16,1280.89
1771,Jio Feature Phones 91,Jio,Mobiles,Feature Phones,383,13,62,OK,36370.32,31994.82,37113.38,2,12,Supplier_3,29,OK,1.4,T35806,New,40735.64,36371.11,12,36371.11,1,UPI,2025-02-20,4364.53
5200,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,237,95,24,OK,48991.62,31828.23,56249.84,19,18,Supplier_26,14,OK,4.9,T26383,Wholesale,53763.6,45562.37,18,45562.37,0,Cash,2025-03-17,8201.23
4722,Apple Smartphones 52,Apple,Mobiles,Smartphones,119,39,88,OK,31306.25,20014.04,35989.5,29,28,Supplier_53,10,OK,2.2,T33477,New,32707.25,25552.54,28,25552.54,1,EMI,2025-03-21,7154.71
6694,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,345,85,49,OK,31049.63,20401.07,37113.28,8,12,Supplier_35,20,OK,2.5,T88172,Wholesale,38241.53,34144.22,12,34144.22,1,Card,2025-05-29,4097.31
2947,Nothing Smartphones 24,Nothing,Mobiles,Smartphones,115,75,45,OK,33741.98,27281.38,36636.63,14,28,Supplier_65,3,OK,3.2,T73143,Wholesale,40329.6,31507.5,28,31507.5,1,Card,2025-02-08,8822.1
3398,Apple Smartphones 52,Apple,Mobiles,Smartphones,169,77,80,OK,6795.22,6375.62,7222.96,16,18,Supplier_37,30,OK,3.6,T84413,Wholesale,7159.4,6067.29,18,6067.29,1,UPI,2025-02-26,1092.11
2965,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,97,79,89,OK,27252.56,21785.54,28429.78,16,28,Supplier_83,24,OK,4.8,T95660,Returning,30567.71,23881.02,28,23881.02,1,Cash,2025-02-18,6686.69
4125,Mi Cases 15,Mi,Mobile Accessories,Cases,458,89,45,OK,36838.1,34803.64,42958.67,25,5,Supplier_38,2,OK,2.4,T89467,New,33829.95,32219.0,5,32219.0,0,Cash,2025-01-06,1610.95
7172,Dell Business 32,Dell,Laptops,Business,98,99,89,Low,44452.06,40146.35,45205.69,25,12,Supplier_32,23,Low,1.4,T88651,New,37972.78,33904.27,12,33904.27,1,EMI,2025-03-24,4068.51
3290,HP Keyboard 39,HP,Laptop Accessories,Keyboard,97,58,41,OK,14858.25,11160.15,17582.73,19,28,Supplier_39,5,OK,1.8,T55687,New,18229.77,14242.01,28,14242.01,1,Cash,2025-02-16,3987.76
5277,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,492,67,74,OK,18513.05,11317.84,18915.44,5,28,Supplier_2,28,OK,3.0,T48875,New,23001.18,17969.67,28,17969.67,1,Cash,2025-02-25,5031.51
2339,ASUS Gaming 66,ASUS,Laptops,Gaming,336,88,96,OK,11576.56,8225.14,12871.55,12,12,Supplier_52,1,OK,4.9,T33422,New,12686.2,11326.96,12,11326.96,0,Card,2025-05-29,1359.24
5704,Apple Smartphones 52,Apple,Mobiles,Smartphones,76,59,92,OK,2402.59,2253.57,2478.37,16,28,Supplier_21,16,OK,3.2,T77336,Wholesale,2664.74,2081.83,28,2081.83,1,UPI,2025-03-29,582.91
4616,Apple Smartphones 52,Apple,Mobiles,Smartphones,301,21,38,OK,22643.08,21132.27,29055.16,24,18,Supplier_76,20,OK,3.8,T23829,Returning,26056.67,22081.92,18,22081.92,0,UPI,2025-04-03,3974.75
6073,Dell Business 32,Dell,Laptops,Business,449,70,73,OK,4569.38,3971.9,5287.76,29,5,Supplier_5,30,OK,1.4,T43081,New,3942.03,3754.31,5,3754.31,0,EMI,2025-04-29,187.72
2106,Apple Smartphones 52,Apple,Mobiles,Smartphones,253,22,34,OK,17901.04,12736.27,19837.11,19,28,Supplier_97,6,OK,2.0,T11622,Wholesale,20567.12,16068.06,28,16068.06,0,UPI,2025-03-21,4499.06
6969,HP Keyboard 39,HP,Laptop Accessories,Keyboard,233,89,71,OK,8762.09,6015.9,9919.8,22,5,Supplier_27,28,OK,1.2,T27364,New,8124.31,7737.44,5,7737.44,1,Cash,2025-03-10,386.87
7755,Realme Smartphones 32,Realme,Mobiles,Smartphones,412,41,78,OK,30913.66,28610.38,38950.43,21,18,Supplier_12,6,OK,3.1,T49731,Returning,36309.59,30770.84,18,30770.84,1,UPI,2025-03-15,5538.75
4847,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,369,27,13,OK,15877.17,12665.95,16995.72,4,5,Supplier_79,15,OK,3.0,T41262,Wholesale,17131.68,16315.89,5,16315.89,1,EMI,2025-01-12,815.79
2774,Realme Earphones 56,Realme,Mobile Accessories,Earphones,404,57,74,OK,45153.1,34561.06,53179.5,17,5,Supplier_63,19,OK,1.6,T33566,Returning,46345.94,44138.99,5,44138.99,1,UPI,2025-05-18,2206.95
6583,Acer Student 53,Acer,Laptops,Student,277,27,54,OK,27044.07,24568.35,33620.97,12,28,Supplier_15,14,OK,1.3,T68313,Wholesale,37870.66,29586.45,28,29586.45,1,Cash,2025-04-14,8284.21
8284,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,250,39,30,OK,2630.71,2396.5,3264.59,10,5,Supplier_9,4,OK,2.0,T76816,Returning,3085.04,2938.13,5,2938.13,1,Card,2025-04-20,146.91
4233,ASUS Gaming 66,ASUS,Laptops,Gaming,196,88,79,OK,25682.12,16044.69,30749.38,0,5,Supplier_46,10,OK,2.6,T15454,Returning,32286.85,30749.38,5,30749.38,1,UPI,2025-02-14,1537.47
4988,Xiaomi Smartphones 44,Xiaomi,Mobiles,Smartphones,312,82,89,OK,36236.07,28045.64,38884.67,29,18,Supplier_100,22,OK,1.3,T21469,Wholesale,32577.58,27608.12,18,27608.12,1,Cash,2025-05-18,4969.46
4200,HP Keyboard 39,HP,Laptop Accessories,Keyboard,135,69,40,OK,29061.71,23666.3,31736.15,30,5,Supplier_46,28,OK,2.6,T81590,New,23326.08,22215.31,5,22215.31,1,Card,2025-01-28,1110.77
5730,Acer Student 53,Acer,Laptops,Student,138,96,30,OK,2175.03,1421.05,2441.51,18,12,Supplier_98,4,OK,4.8,T97195,Wholesale,2242.28,2002.04,12,2002.04,0,EMI,2025-01-14,240.24
4098,Realme Smartphones 32,Realme,Mobiles,Smartphones,470,100,37,OK,8197.72,7155.02,9592.04,16,12,Supplier_8,14,OK,2.6,T22551,New,9024.19,8057.31,12,8057.31,0,EMI,2025-01-08,966.88
8896,Vivo Smartphones 82,Vivo,Mobiles,Smartphones,277,67,98,OK,25632.33,17026.2,28633.7,19,18,Supplier_30,17,OK,3.8,T75571,Wholesale,27368.09,23193.3,18,23193.3,1,EMI,2025-01-05,4174.79
1752,Lenovo Business 11,Lenovo,Laptops,Business,478,53,52,OK,10286.72,7316.27,12836.6,30,18,Supplier_7,17,OK,4.4,T74499,Wholesale,10603.03,8985.62,18,8985.62,1,UPI,2025-04-14,1617.41
9890,Acer Student 53,Acer,Laptops,Student,172,66,22,OK,6519.97,5269.05,7119.34,14,5,Supplier_82,15,OK,2.1,T19178,Returning,6428.76,6122.63,5,6122.63,1,EMI,2025-05-02,306.13
8892,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,254,47,98,OK,16314.56,11225.07,17783.9,17,18,Supplier_20,21,OK,2.9,T60044,New,17417.56,14760.64,18,14760.64,1,Cash,2025-01-02,2656.92
2656,HP Business 67,HP,Laptops,Business,144,63,34,OK,48710.12,31437.35,61362.48,20,28,Supplier_64,28,OK,1.2,T96575,New,62835.17,49089.98,28,49089.98,1,Cash,2025-03-22,13745.19
1561,MSI Gaming 1,MSI,Laptops,Gaming,259,38,57,OK,31277.14,27218.71,33580.85,12,18,Supplier_86,4,OK,3.7,T49466,Returning,34870.36,29551.15,18,29551.15,0,UPI,2025-03-18,5319.21
3417,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,275,63,41,OK,9351.4,7672.51,10846.74,1,5,Supplier_34,18,OK,3.6,T37562,New,11275.18,10738.27,5,10738.27,1,Card,2025-02-22,536.91
9846,Mi Cases 15,Mi,Mobile Accessories,Cases,52,86,56,Low,2260.68,1779.01,2450.22,10,28,Supplier_75,24,Low,3.9,T59750,New,2822.66,2205.2,28,2205.2,1,Card,2025-03-15,617.46
2735,Logitech Mouse 73,Logitech,Laptop Accessories,Mouse,472,47,19,OK,15171.45,9305.67,17120.19,22,5,Supplier_31,1,OK,2.0,T61903,Wholesale,14021.44,13353.75,5,13353.75,0,Card,2025-04-30,667.69
8172,Apple Smartphones 52,Apple,Mobiles,Smartphones,245,92,38,OK,42249.1,29619.9,49413.11,8,12,Supplier_56,25,OK,1.8,T48549,Returning,50915.27,45460.06,12,45460.06,1,Cash,2025-05-27,5455.21
5046,Jio Feature Phones 91,Jio,Mobiles,Feature Phones,45,19,63,OK,14436.56,10369.07,15904.69,9,5,Supplier_97,28,OK,1.5,T40678,Wholesale,15196.93,14473.27,5,14473.27,0,Cash,2025-03-09,723.66
2538,Samsung Smartphones 67,Samsung,Mobiles,Smartphones,274,62,67,OK,885.35,801.47,977.62,28,12,Supplier_76,4,OK,2.7,T42803,New,788.36,703.89,12,703.89,1,Card,2025-04-05,84.47
8035,Samsung Screen Protectors 56,Samsung,Mobile Accessories,Screen Protectors,287,11,81,OK,39044.87,30871.32,46954.16,10,28,Supplier_86,19,OK,4.9,T70475,Wholesale,54091.19,42258.74,28,42258.74,0,EMI,2025-02-15,11832.45
6802,HP Business 67,HP,Laptops,Business,118,83,35,OK,15777.93,10514.62,17239.08,0,18,Supplier_47,7,OK,4.3,T92815,Wholesale,20342.11,17239.08,18,17239.08,0,Cash,2025-05-03,3103.03
2024,Mi Cases 15,Mi,Mobile Accessories,Cases,130,76,15,OK,16106.38,10592.96,19122.48,29,12,Supplier_81,9,OK,1.9,T55057,Wholesale,15206.2,13576.96,12,13576.96,1,EMI,2025-04-14,1629.24
